t,success,mid,pmt,pg,sub_type,hr,bank,isFailed,failure_rate
4,4,pharmeasytech,CARD,PAYU,,2020-02-12 10,IndusInd Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 04,IndusInd Bank,FALSE,0
3,3,pharmeasytech,CARD,PAYU,,2020-02-12 11,IndusInd Bank,FALSE,0
3,3,urbanclap,CARD,PAYTM,,2020-02-12 17,IndusInd Bank,FALSE,0
12,2,medlife_prod,CARD,TPSL,,2020-02-12 05,IndusInd Bank,TRUE,0.833333333
2,2,urbanclap,CARD,PAYU,,2020-02-12 06,IndusInd Bank,FALSE,0
2,2,pharmeasytech,CARD,PAYU,,2020-02-12 05,IndusInd Bank,FALSE,0
7,3,pharmeasytech,CARD,PAYU,,2020-02-12 12,IndusInd Bank,TRUE,0.571428571
3,2,countrydelight,CARD,PAYU,,2020-02-12 15,IndusInd Bank,TRUE,0.333333333
1,0,purplle.com,CARD,PAYTM,,2020-02-12 14,IndusInd Bank,TRUE,1
3,3,urbanclap,CARD,PAYTM,,2020-02-14 04,IndusInd Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-13 10,IndusInd Bank,FALSE,0
2,1,urbanclap,CARD,PAYTM,,2020-02-13 13,IndusInd Bank,TRUE,0.5
6,5,pharmeasytech,CARD,PAYU,,2020-02-13 14,IndusInd Bank,TRUE,0.166666667
1,1,zivame,CARD,HDFC,,2020-02-12 15,IndusInd Bank,FALSE,0
5,5,pharmeasytech,CARD,PAYU,,2020-02-12 13,IndusInd Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 13,IndusInd Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 20,IndusInd Bank,FALSE,0
4,3,urbanclap,CARD,PAYTM,,2020-02-12 18,IndusInd Bank,TRUE,0.25
3,3,medlife_prod,CARD,TPSL,,2020-02-13 11,IndusInd Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 07,IndusInd Bank,FALSE,0
1,0,countrydelight,CARD,PAYU,,2020-02-13 01,IndusInd Bank,TRUE,1
1,0,zivame,CARD,HDFC,,2020-02-13 07,IndusInd Bank,TRUE,1
6,3,pharmeasytech,CARD,PAYU,,2020-02-13 04,IndusInd Bank,TRUE,0.5
1,0,zivame,CARD,HDFC,,2020-02-13 15,IndusInd Bank,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-13 15,IndusInd Bank,FALSE,0
3,1,pharmeasytech,CARD,PAYU,,2020-02-12 09,IndusInd Bank,TRUE,0.666666667
2,1,urbanclap,CARD,PAYTM,,2020-02-13 09,IndusInd Bank,TRUE,0.5
1,1,medlife_prod,CARD,TPSL,,2020-02-13 23,IndusInd Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 14,IndusInd Bank,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-13 06,IndusInd Bank,FALSE,0
2,1,countrydelight,CARD,PAYU,,2020-02-13 16,IndusInd Bank,TRUE,0.5
1,1,medlife_prod,CARD,TPSL,,2020-02-13 17,IndusInd Bank,FALSE,0
2,1,countrydelight,CARD,PAYU,,2020-02-13 02,IndusInd Bank,TRUE,0.5
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 05,IndusInd Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-14 07,IndusInd Bank,FALSE,0
1,1,drivezy,CARD,RAZORPAY,,2020-02-14 05,IndusInd Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-14 17,IndusInd Bank,FALSE,0
3,3,pharmeasytech,CARD,PAYU,,2020-02-13 12,IndusInd Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 05,IndusInd Bank,FALSE,0
4,4,urbanclap,CARD,PAYTM,,2020-02-13 03,IndusInd Bank,FALSE,0
2,2,drivezy,CARD,GOCASHFREE,,2020-02-13 21,IndusInd Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 02,IndusInd Bank,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-13 11,IndusInd Bank,FALSE,0
3,3,pharmeasytech,CARD,PAYU,,2020-02-13 08,IndusInd Bank,FALSE,0
3,2,pharmeasytech,CARD,PAYU,,2020-02-13 11,IndusInd Bank,TRUE,0.333333333
1,1,zivame,CARD,HDFC,,2020-02-12 06,IndusInd Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 10,IndusInd Bank,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-12 16,IndusInd Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 15,IndusInd Bank,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-13 19,IndusInd Bank,FALSE,0
1,1,urbanclap,CARD,PAYU,,2020-02-12 07,IndusInd Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-14 10,IndusInd Bank,FALSE,0
1,0,zivame,CARD,HDFC,,2020-02-14 20,IndusInd Bank,TRUE,1
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 01,IndusInd Bank,FALSE,0
2,1,zivame,CARD,HDFC,,2020-02-14 09,Allahabad Bank,TRUE,0.5
3,2,zivame,CARD,PAYU,,2020-02-14 04,Allahabad Bank,TRUE,0.333333333
8,7,fanfight,CARD,GOCASHFREE,,2020-02-14 15,Allahabad Bank,TRUE,0.125
2,1,fanfight,CARD,GOCASHFREE,,2020-02-14 04,Allahabad Bank,TRUE,0.5
2,1,drivezy,CARD,GOCASHFREE,,2020-02-14 12,Allahabad Bank,TRUE,0.5
1,0,zivame,CARD,PAYU,,2020-02-14 15,Allahabad Bank,TRUE,1
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 11,Allahabad Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 02,Allahabad Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-12 08,Allahabad Bank,FALSE,0
4,0,zivame,CARD,HDFC,,2020-02-12 17,Allahabad Bank,TRUE,1
1,0,purplle.com,CARD,PAYTM,,2020-02-14 17,Allahabad Bank,TRUE,1
2,1,purplle.com,CARD,PAYTM,,2020-02-14 18,Allahabad Bank,TRUE,0.5
2,0,purplle.com,CARD,PAYTM,,2020-02-14 11,Allahabad Bank,TRUE,1
2,1,pharmeasytech,CARD,PAYU,,2020-02-14 13,Allahabad Bank,TRUE,0.5
1,1,zivame,CARD,PAYU,,2020-02-13 04,Allahabad Bank,FALSE,0
1,0,fanfight,CARD,GOCASHFREE,,2020-02-13 17,Allahabad Bank,TRUE,1
1,1,medlife_prod,CARD,TPSL,,2020-02-14 03,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 09,Allahabad Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-12 10,Allahabad Bank,FALSE,0
2,0,fanfight,CARD,GOCASHFREE,,2020-02-12 04,Allahabad Bank,TRUE,1
2,0,countrydelight,CARD,PAYU,,2020-02-14 16,Allahabad Bank,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-13 13,Allahabad Bank,FALSE,0
3,2,drivezy,CARD,GOCASHFREE,,2020-02-13 07,Allahabad Bank,TRUE,0.333333333
1,1,fanfight,CARD,RAZORPAY,,2020-02-13 09,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 03,Allahabad Bank,FALSE,0
2,1,pharmeasytech,CARD,PAYU,,2020-02-12 14,Allahabad Bank,TRUE,0.5
1,1,zivame,CARD,HDFC,,2020-02-13 07,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-13 01,Allahabad Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 13,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 02,Allahabad Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-12 15,Allahabad Bank,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 11,Allahabad Bank,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-14 08,Allahabad Bank,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-14 12,Allahabad Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-13 03,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 21,Allahabad Bank,FALSE,0
1,0,fanfight,CARD,GOCASHFREE,,2020-02-14 05,Allahabad Bank,TRUE,1
2,0,urbanclap,CARD,PAYTM,,2020-02-13 08,Allahabad Bank,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-13 01,Allahabad Bank,FALSE,0
1,0,zivame,CARD,PAYU,,2020-02-13 05,Allahabad Bank,TRUE,1
1,0,fanfight,CARD,GOCASHFREE,,2020-02-12 23,Allahabad Bank,TRUE,1
2,2,pharmeasytech,CARD,PAYU,,2020-02-13 10,Allahabad Bank,FALSE,0
1,0,medlife_prod,CARD,TPSL,,2020-02-12 00,Allahabad Bank,TRUE,1
1,1,purplle.com,CARD,PAYTM,,2020-02-12 05,Allahabad Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-12 06,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 00,Allahabad Bank,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-14 09,Allahabad Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-14 04,Allahabad Bank,FALSE,0
5,3,fanfight,CARD,GOCASHFREE,,2020-02-14 14,Allahabad Bank,TRUE,0.4
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 14,Allahabad Bank,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-14 14,Allahabad Bank,FALSE,0
2,2,drivezy,CARD,GOCASHFREE,,2020-02-12 05,Allahabad Bank,FALSE,0
3,2,fanfight,CARD,GOCASHFREE,,2020-02-12 22,Allahabad Bank,TRUE,0.333333333
5,1,fanfight,CARD,GOCASHFREE,,2020-02-12 14,Allahabad Bank,TRUE,0.8
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 14,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 05,Allahabad Bank,FALSE,0
3,3,zivame,CARD,PAYU,,2020-02-14 05,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-14 03,Allahabad Bank,FALSE,0
14,1,zivame,CARD,PAYU,,2020-02-14 03,Allahabad Bank,TRUE,0.928571429
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 21,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-13 04,Allahabad Bank,FALSE,0
1,0,urbanclap,CARD,PAYTM,,2020-02-13 13,Allahabad Bank,TRUE,1
2,1,purplle.com,CARD,PAYTM,,2020-02-13 11,Allahabad Bank,TRUE,0.5
2,2,medlife_prod,CARD,TPSL,,2020-02-14 07,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 14,Allahabad Bank,FALSE,0
2,0,zivame,CARD,PAYU,,2020-02-14 16,Allahabad Bank,TRUE,1
1,1,countrydelight,CARD,PAYU,,2020-02-13 06,Allahabad Bank,FALSE,0
2,2,medlife_prod,CARD,TPSL,,2020-02-13 06,Allahabad Bank,FALSE,0
3,1,countrydelight,CARD,PAYU,,2020-02-13 15,Allahabad Bank,TRUE,0.666666667
2,1,urbanclap,CARD,PAYTM,,2020-02-12 05,Allahabad Bank,TRUE,0.5
1,0,pharmeasytech,CARD,PAYU,,2020-02-12 16,Allahabad Bank,TRUE,1
2,1,pharmeasytech,CARD,PAYU,,2020-02-12 15,Allahabad Bank,TRUE,0.5
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 13,Allahabad Bank,FALSE,0
2,1,purplle.com,CARD,PAYTM,,2020-02-12 07,Allahabad Bank,TRUE,0.5
3,1,fanfight,CARD,GOCASHFREE,,2020-02-12 02,Allahabad Bank,TRUE,0.666666667
4,0,fanfight,CARD,GOCASHFREE,,2020-02-13 00,Allahabad Bank,TRUE,1
2,2,fanfight,CARD,GOCASHFREE,,2020-02-14 13,Allahabad Bank,FALSE,0
1,1,fanfight,CARD,RAZORPAY,,2020-02-14 15,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 04,Allahabad Bank,FALSE,0
1,0,medlife_prod,CARD,TPSL,,2020-02-14 02,Allahabad Bank,TRUE,1
1,1,zivame,CARD,PAYU,,2020-02-14 18,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-13 06,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 05,Allahabad Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 08,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 09,Allahabad Bank,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-13 18,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 15,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 03,Allahabad Bank,FALSE,0
1,0,fanfight,CARD,GOCASHFREE,,2020-02-13 12,Allahabad Bank,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-12 06,Allahabad Bank,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 03,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 03,Allahabad Bank,FALSE,0
7,1,fanfight,CARD,GOCASHFREE,,2020-02-12 13,Allahabad Bank,TRUE,0.857142857
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 19,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 02,Allahabad Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-14 09,Allahabad Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-14 05,Allahabad Bank,FALSE,0
2,1,urbanclap,CARD,PAYTM,,2020-02-14 10,Allahabad Bank,TRUE,0.5
2,0,fanfight,CARD,RAZORPAY,,2020-02-14 01,Allahabad Bank,TRUE,1
1,1,pharmeasytech,CARD,PAYU,,2020-02-14 06,Allahabad Bank,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-14 21,Allahabad Bank,FALSE,0
2,0,zivame,CARD,HDFC,,2020-02-13 06,Allahabad Bank,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-13 10,Allahabad Bank,FALSE,0
5,3,fanfight,CARD,GOCASHFREE,,2020-02-12 12,Allahabad Bank,TRUE,0.4
3,0,purplle.com,CARD,PAYTM,,2020-02-12 08,Allahabad Bank,TRUE,1
8,5,fanfight,CARD,GOCASHFREE,,2020-02-12 15,Allahabad Bank,TRUE,0.375
3,3,medlife_prod,CARD,TPSL,,2020-02-12 05,Allahabad Bank,FALSE,0
4,1,drivezy,CARD,GOCASHFREE,,2020-02-13 06,Allahabad Bank,TRUE,0.75
3,1,zivame,CARD,PAYU,,2020-02-13 16,Allahabad Bank,TRUE,0.666666667
1,1,medlife_prod,CARD,TPSL,,2020-02-12 11,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 12,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 12,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 19,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 03,Allahabad Bank,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 16,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 16,Allahabad Bank,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-12 13,Allahabad Bank,FALSE,0
2,0,countrydelight,CARD,PAYU,,2020-02-14 17,Allahabad Bank,TRUE,1
1,0,drivezy,CARD,GOCASHFREE,,2020-02-14 16,Allahabad Bank,TRUE,1
1,1,pharmeasytech,CARD,PAYU,,2020-02-12 08,Allahabad Bank,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 12,Allahabad Bank,FALSE,0
2,1,fanfight,CARD,GOCASHFREE,,2020-02-13 01,Allahabad Bank,TRUE,0.5
1,1,medlife_prod,CARD,TPSL,,2020-02-13 10,Allahabad Bank,FALSE,0
1,1,pharmeasytech,CARD,PAYU,,2020-02-13 05,Allahabad Bank,FALSE,0
1,0,drivezy,CARD,GOCASHFREE,,2020-02-13 11,Allahabad Bank,TRUE,1
1,1,zivame,CARD,PAYU,,2020-02-12 09,Allahabad Bank,FALSE,0
1,0,fanfight,CARD,GOCASHFREE,,2020-02-13 10,Allahabad Bank,TRUE,1
1,1,drivezy,CARD,GOCASHFREE,,2020-02-12 04,Allahabad Bank,FALSE,0
1,0,zivame,CARD,IPG,,2020-02-14 09,Allahabad Bank,TRUE,1
1,1,urbanclap,CARD,PAYTM,,2020-02-14 08,Allahabad Bank,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 16,Allahabad Bank,FALSE,0
5,2,fanfight,CARD,GOCASHFREE,,2020-02-14 00,Bank of Baroda,TRUE,0.6
5,1,fanfight,CARD,GOCASHFREE,,2020-02-14 12,Bank of Baroda,TRUE,0.8
4,4,medlife_prod,CARD,TPSL,,2020-02-14 03,Bank of Baroda,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-14 14,Bank of Baroda,FALSE,0
5,5,purplle.com,CARD,PAYTM,,2020-02-14 15,Bank of Baroda,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-14 20,Bank of Baroda,FALSE,0
9,2,fanfight,CARD,GOCASHFREE,,2020-02-14 11,Bank of Baroda,TRUE,0.777777778
5,5,zivame,CARD,HDFC,,2020-02-14 09,Bank of Baroda,FALSE,0
3,0,pharmeasytech,CARD,PAYU,,2020-02-14 12,Bank of Baroda,TRUE,1
1,0,fanfight,CARD,GOCASHFREE,,2020-02-14 02,Bank of Baroda,TRUE,1
6,5,pharmeasytech,CARD,PAYU,,2020-02-14 06,Bank of Baroda,TRUE,0.166666667
2,2,purplle.com,CARD,PAYTM,,2020-02-14 12,Bank of Baroda,FALSE,0
12,9,fanfight,CARD,GOCASHFREE,,2020-02-12 02,Bank of Baroda,TRUE,0.25
9,7,pharmeasytech,CARD,PAYU,,2020-02-12 05,Bank of Baroda,TRUE,0.222222222
3,3,purplle.com,CARD,PAYTM,,2020-02-12 11,Bank of Baroda,FALSE,0
3,2,urbanclap,CARD,PAYTM,,2020-02-12 10,Bank of Baroda,TRUE,0.333333333
7,1,zivame,CARD,HDFC,,2020-02-12 18,Bank of Baroda,TRUE,0.857142857
2,0,drivezy,CARD,GOCASHFREE,,2020-02-12 19,Bank of Baroda,TRUE,1
19,12,fanfight,CARD,GOCASHFREE,,2020-02-12 15,Bank of Baroda,TRUE,0.368421053
4,4,fanfight,CARD,GOCASHFREE,,2020-02-14 03,Bank of Baroda,FALSE,0
3,3,zivame,CARD,HDFC,,2020-02-14 12,Bank of Baroda,FALSE,0
8,4,purplle.com,CARD,PAYTM,,2020-02-14 07,Bank of Baroda,TRUE,0.5
1,1,purplle.com,CARD,PAYTM,,2020-02-14 19,Bank of Baroda,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-14 16,Bank of Baroda,FALSE,0
5,1,medlife_prod,CARD,TPSL,,2020-02-14 15,Bank of Baroda,TRUE,0.8
4,4,medlife_prod,CARD,TPSL,,2020-02-14 04,Bank of Baroda,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-14 10,Bank of Baroda,FALSE,0
2,2,medlife_prod,CARD,TPSL,,2020-02-14 13,Bank of Baroda,FALSE,0
1,0,medlife_prod,CARD,TPSL,,2020-02-14 18,Bank of Baroda,TRUE,1
5,1,fanfight,CARD,GOCASHFREE,,2020-02-13 08,Bank of Baroda,TRUE,0.8
5,2,pharmeasytech,CARD,PAYU,,2020-02-13 08,Bank of Baroda,TRUE,0.6
6,5,urbanclap,CARD,PAYTM,,2020-02-13 11,Bank of Baroda,TRUE,0.166666667
5,3,medlife_prod,CARD,TPSL,,2020-02-13 08,Bank of Baroda,TRUE,0.4
7,0,fanfight,CARD,RAZORPAY,,2020-02-13 13,Bank of Baroda,TRUE,1
4,4,zivame,CARD,HDFC,,2020-02-13 17,Bank of Baroda,FALSE,0
2,2,urbanclap,CARD,PAYTM,,2020-02-13 17,Bank of Baroda,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-14 04,Bank of Baroda,FALSE,0
2,2,pharmeasytech,CARD,PAYU,,2020-02-14 11,Bank of Baroda,FALSE,0
2,2,purplle.com,CARD,PAYTM,,2020-02-14 16,Bank of Baroda,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-12 13,Bank of Baroda,FALSE,0
11,7,medlife_prod,CARD,TPSL,,2020-02-12 05,Bank of Baroda,TRUE,0.363636364
4,4,zivame,CARD,HDFC,,2020-02-12 10,Bank of Baroda,FALSE,0
4,2,urbanclap,CARD,PAYTM,,2020-02-12 06,Bank of Baroda,TRUE,0.5
2,2,zivame,CARD,HDFC,,2020-02-12 12,Bank of Baroda,FALSE,0
3,1,fanfight,CARD,RAZORPAY,,2020-02-12 02,Bank of Baroda,TRUE,0.666666667
4,2,pharmeasytech,CARD,PAYU,,2020-02-12 10,Bank of Baroda,TRUE,0.5
1,1,urbanclap,CARD,PAYTM,,2020-02-14 12,Bank of Baroda,FALSE,0
1,0,drivezy,CARD,GOCASHFREE,,2020-02-14 18,Bank of Baroda,TRUE,1
1,0,drivezy,CARD,GOCASHFREE,,2020-02-13 07,Bank of Baroda,TRUE,1
1,1,zivame,CARD,PAYU,,2020-02-13 12,Bank of Baroda,FALSE,0
2,1,pharmeasytech,CARD,PAYU,,2020-02-13 16,Bank of Baroda,TRUE,0.5
7,4,urbanclap,CARD,PAYTM,,2020-02-12 09,Bank of Baroda,TRUE,0.428571429
4,4,pharmeasytech,CARD,PAYU,,2020-02-12 12,Bank of Baroda,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-12 07,Bank of Baroda,FALSE,0
2,2,medlife_prod,CARD,TPSL,,2020-02-12 07,Bank of Baroda,FALSE,0
3,0,drivezy,CARD,GOCASHFREE,,2020-02-12 18,Bank of Baroda,TRUE,1
2,2,urbanclap,CARD,PAYTM,,2020-02-12 15,Bank of Baroda,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-12 06,Bank of Baroda,FALSE,0
1,1,urbanclap,CARD,PAYTM,,2020-02-12 03,Bank of Baroda,FALSE,0
2,2,medlife_prod,CARD,TPSL,,2020-02-12 10,Bank of Baroda,FALSE,0
4,3,urbanclap,CARD,PAYTM,,2020-02-12 14,Bank of Baroda,TRUE,0.25
6,4,urbanclap,CARD,PAYTM,,2020-02-13 05,Bank of Baroda,TRUE,0.333333333
4,3,fanfight,CARD,GOCASHFREE,,2020-02-13 13,Bank of Baroda,TRUE,0.25
7,7,purplle.com,CARD,PAYTM,,2020-02-13 07,Bank of Baroda,FALSE,0
7,5,medlife_prod,CARD,TPSL,,2020-02-13 03,Bank of Baroda,TRUE,0.285714286
2,2,purplle.com,CARD,PAYTM,,2020-02-13 04,Bank of Baroda,FALSE,0
4,3,purplle.com,CARD,PAYTM,,2020-02-13 19,Bank of Baroda,TRUE,0.25
1,1,zivame,CARD,PAYU,,2020-02-12 05,Bank of Baroda,FALSE,0
1,0,drivezy,CARD,GOCASHFREE,,2020-02-13 02,Bank of Baroda,TRUE,1
3,2,medlife_prod,CARD,TPSL,,2020-02-13 09,Bank of Baroda,TRUE,0.333333333
2,0,purplle.com,CARD,PAYTM,,2020-02-13 14,Bank of Baroda,TRUE,1
1,1,fanfight,CARD,GOCASHFREE,,2020-02-13 17,Bank of Baroda,FALSE,0
2,1,urbanclap,CARD,PAYTM,,2020-02-13 16,Bank of Baroda,TRUE,0.5
1,1,medlife_prod,CARD,TPSL,,2020-02-12 01,Bank of Baroda,FALSE,0
1,0,fanfight,CARD,RAZORPAY,,2020-02-12 01,Bank of Baroda,TRUE,1
1,1,countrydelight,CARD,PAYU,,2020-02-12 17,Bank of Baroda,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 17,Bank of Baroda,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-12 15,Bank of Baroda,FALSE,0
2,1,pharmeasytech,CARD,PAYU,,2020-02-14 10,Bank of Baroda,TRUE,0.5
2,2,purplle.com,CARD,PAYTM,,2020-02-14 10,Bank of Baroda,FALSE,0
2,0,fanfight,CARD,RAZORPAY,,2020-02-14 06,Bank of Baroda,TRUE,1
1,1,zivame,CARD,IPG,,2020-02-14 09,Bank of Baroda,FALSE,0
1,0,drivezy,CARD,GOCASHFREE,,2020-02-14 09,Bank of Baroda,TRUE,1
1,1,zivame,CARD,HDFC,,2020-02-14 04,Bank of Baroda,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-12 08,Bank of Baroda,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-12 07,Bank of Baroda,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-12 10,Bank of Baroda,FALSE,0
1,0,medlife_prod,CARD,TPSL,,2020-02-12 18,Bank of Baroda,TRUE,1
1,1,medlife_prod,CARD,TPSL,,2020-02-13 11,Bank of Baroda,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-13 13,Bank of Baroda,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-14 00,Bank of Baroda,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-14 14,Bank of Baroda,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-13 04,Bank of Baroda,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-13 18,Bank of Baroda,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-13 05,Bank of Baroda,FALSE,0
1,1,drivezy,CARD,GOCASHFREE,,2020-02-13 14,Bank of Baroda,FALSE,0
1,1,zivame,CARD,PAYU,,2020-02-12 08,Bank of Baroda,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-12 19,Bank of Baroda,FALSE,0
1,1,fanfight,CARD,GOCASHFREE,,2020-02-13 00,Bank of Baroda,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-13 08,Bank of Baroda,FALSE,0
1,1,purplle.com,CARD,PAYTM,,2020-02-13 03,Bank of Baroda,FALSE,0
1,1,medlife_prod,CARD,TPSL,,2020-02-12 09,Bank of Baroda,FALSE,0
1,1,zivame,CARD,HDFC,,2020-02-12 05,Bank of Baroda,FALSE,0
1,0,drivezy,CARD,GOCASHFREE,,2020-02-12 15,Bank of Baroda,TRUE,1
2,2,zivame,CARD,HDFC,,2020-02-12 17,Bank of Baroda,FALSE,0
1,1,countrydelight,CARD,PAYU,,2020-02-12 11,Bank of Baroda,FALSE,0
4,4,pharmeasytech,CARD,PAYU,,2020-02-14 02,Bank of Baroda,FALSE,0
5,5,medlife_prod,CARD,TPSL,,2020-02-14 05,Bank of Baroda,FALSE,0
2,0,fanfight,CARD,RAZORPAY,,2020-02-14 05,Bank of Baroda,TRUE,1
3,2,urbanclap,CARD,PAYTM,,2020-02-14 09,Bank of Baroda,TRUE,0.333333333
1,1,fanfight,CARD,GOCASHFREE,,2020-02-14 08,Bank of Baroda,FALSE,0
3,2,urbanclap,CARD,PAYTM,,2020-02-14 04,Bank of Baroda,TRUE,0.333333333
